student_id,cohort,program,gender,region,guardian,has_internet,course_id,course,semester,enrollment_date,study_hours,attendance_pct,midterm_score,final_score,project_score,final_grade,passed
S0290,2024,Computer Science,M,East,Mother,True,C02,Statistics,Spring 2025,2025-01-13,18.1,60.4,63.3,62.5,76.6,C,True
S0290,2024,Computer Science,M,East,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,14.7,75.0,65.4,66.8,69.4,C,True
S0290,2024,Computer Science,M,East,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,13.3,100.0,74.7,48.4,68.0,C,True
S0290,2024,Computer Science,M,East,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,7.5,59.4,62.2,28.0,50.6,F,False
S0290,2024,Computer Science,M,East,Mother,True,C06,Databases,Spring 2025,2025-01-13,13.1,67.6,41.4,64.4,58.1,C,True
S0291,2023,Information Technology,F,North,Mother,False,C01,Python Programming,Fall 2023,2023-09-04,16.2,64.4,27.5,56.0,59.5,D,True
S0291,2023,Information Technology,F,North,Mother,False,C02,Statistics,Spring 2024,2024-01-15,18.1,82.2,56.6,78.4,66.1,C,True
S0291,2023,Information Technology,F,North,Mother,False,C03,Data Structures,Fall 2023,2023-09-04,18.3,75.7,69.8,41.8,59.3,D,True
S0291,2023,Information Technology,F,North,Mother,False,C04,Linear Algebra,Spring 2024,2024-01-15,15.4,49.4,20.9,76.4,61.6,C,True
S0291,2023,Information Technology,F,North,Mother,False,C05,Machine Learning,Fall 2023,2023-09-04,11.4,70.0,39.7,29.2,36.8,F,False
S0291,2023,Information Technology,F,North,Mother,False,C06,Databases,Spring 2024,2024-01-15,16.2,90.3,44.7,63.5,68.2,C,True
S0292,2024,Computer Science,M,South,Mother,False,C01,Python Programming,Fall 2024,2024-09-02,18.9,68.8,69.5,81.6,75.7,B,True
S0292,2024,Computer Science,M,South,Mother,False,C02,Statistics,Spring 2025,2025-01-13,18.0,81.9,36.7,33.0,74.1,F,False
S0292,2024,Computer Science,M,South,Mother,False,C03,Data Structures,Fall 2024,2024-09-02,10.3,80.9,45.0,55.9,49.8,D,True
S0292,2024,Computer Science,M,South,Mother,False,C04,Linear Algebra,Spring 2025,2025-01-13,20.8,70.0,49.6,77.2,67.4,C,True
S0292,2024,Computer Science,M,South,Mother,False,C05,Machine Learning,Fall 2024,2024-09-02,18.4,81.0,50.7,56.1,55.2,D,True
S0292,2024,Computer Science,M,South,Mother,False,C06,Databases,Spring 2025,2025-01-13,22.0,79.7,55.7,65.6,58.1,C,True
S0293,2023,Engineering,F,Central,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,22.1,67.4,53.6,59.4,61.2,C,True
S0293,2023,Engineering,F,Central,Mother,True,C02,Statistics,Spring 2024,2024-01-15,18.1,61.0,67.1,49.7,59.5,C,True
S0293,2023,Engineering,F,Central,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,2.0,72.6,57.2,46.2,64.7,D,True
S0293,2023,Engineering,F,Central,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,11.2,79.2,21.1,45.9,45.5,F,False
S0293,2023,Engineering,F,Central,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,16.5,73.4,70.3,60.1,63.6,C,True
S0293,2023,Engineering,F,Central,Mother,True,C06,Databases,Spring 2024,2024-01-15,20.0,72.9,57.0,74.6,63.0,C,True
S0294,2022,Computer Science,F,West,Father,True,C01,Python Programming,Fall 2022,2022-09-05,28.0,82.1,54.8,76.6,62.3,C,True
S0294,2022,Computer Science,F,West,Father,True,C02,Statistics,Spring 2023,2023-01-16,17.1,89.1,70.8,48.5,56.2,C,True
S0294,2022,Computer Science,F,West,Father,True,C03,Data Structures,Fall 2022,2022-09-05,13.3,98.9,75.1,55.2,58.9,C,True
S0294,2022,Computer Science,F,West,Father,True,C04,Linear Algebra,Spring 2023,2023-01-16,26.8,89.8,68.0,79.7,76.8,B,True
S0294,2022,Computer Science,F,West,Father,True,C05,Machine Learning,Fall 2022,2022-09-05,22.2,82.3,55.4,56.5,64.9,C,True
S0294,2022,Computer Science,F,West,Father,True,C06,Databases,Spring 2023,2023-01-16,22.7,80.2,48.4,62.5,66.0,C,True
S0295,2023,Information Technology,M,North,Father,True,C01,Python Programming,Fall 2023,2023-09-04,8.5,82.8,40.3,52.6,60.0,D,True
S0295,2023,Information Technology,M,North,Father,True,C02,Statistics,Spring 2024,2024-01-15,29.2,51.0,69.1,26.7,81.0,D,True
S0295,2023,Information Technology,M,North,Father,True,C03,Data Structures,Fall 2023,2023-09-04,15.3,94.4,76.1,56.1,60.9,C,True
S0295,2023,Information Technology,M,North,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,15.0,62.7,63.1,43.2,61.2,D,True
S0295,2023,Information Technology,M,North,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,14.6,98.0,61.1,57.5,62.6,C,True
S0295,2023,Information Technology,M,North,Father,True,C06,Databases,Spring 2024,2024-01-15,21.0,78.8,40.2,87.7,80.1,B,True
S0296,2024,Engineering,M,Central,Father,True,C01,Python Programming,Fall 2024,2024-09-02,19.6,,73.6,51.1,82.5,C,True
S0296,2024,Engineering,M,Central,Father,True,C02,Statistics,Spring 2025,2025-01-13,26.9,70.2,66.0,80.6,62.0,B,True
S0296,2024,Engineering,M,Central,Father,True,C03,Data Structures,Fall 2024,2024-09-02,22.1,80.8,76.1,60.8,52.4,C,True
S0296,2024,Engineering,M,Central,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,21.7,77.1,65.9,43.6,58.7,D,True
S0296,2024,Engineering,M,Central,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,12.7,56.6,49.5,49.7,85.5,C,True
S0296,2024,Engineering,M,Central,Father,True,C06,Databases,Spring 2025,2025-01-13,17.6,79.0,46.3,67.2,78.0,C,True
S0297,2023,Engineering,M,East,Father,True,C01,Python Programming,Fall 2023,2023-09-04,14.3,50.1,53.3,58.2,56.4,C,True
S0297,2023,Engineering,M,East,Father,True,C02,Statistics,Spring 2024,2024-01-15,5.5,48.4,40.1,70.2,72.7,C,True
S0297,2023,Engineering,M,East,Father,True,C03,Data Structures,Fall 2023,2023-09-04,16.5,56.3,61.0,53.6,63.4,C,True
S0297,2023,Engineering,M,East,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,27.3,51.2,91.3,56.6,74.7,B,True
S0297,2023,Engineering,M,East,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,23.7,88.1,56.8,57.2,67.5,C,True
S0297,2023,Engineering,M,East,Father,True,C06,Databases,Spring 2024,2024-01-15,13.1,95.9,72.2,61.3,71.2,C,True
S0298,2022,Information Technology,M,Central,Father,False,C01,Python Programming,Fall 2022,2022-09-05,20.0,91.7,60.3,79.0,68.0,B,True
S0298,2022,Information Technology,M,Central,Father,False,C02,Statistics,Spring 2023,2023-01-16,20.9,68.3,71.9,38.8,62.7,D,True
S0298,2022,Information Technology,M,Central,Father,False,C03,Data Structures,Fall 2022,2022-09-05,14.2,73.9,62.4,44.5,47.6,D,True
S0298,2022,Information Technology,M,Central,Father,False,C04,Linear Algebra,Spring 2023,2023-01-16,25.1,86.4,84.6,76.1,53.0,B,True
S0298,2022,Information Technology,M,Central,Father,False,C05,Machine Learning,Fall 2022,2022-09-05,14.8,53.8,45.4,55.5,57.8,D,True
S0298,2022,Information Technology,M,Central,Father,False,C06,Databases,Spring 2023,2023-01-16,32.8,79.9,49.5,70.3,83.6,C,True
S0299,2022,Information Technology,M,West,Mother,False,C01,Python Programming,Fall 2022,2022-09-05,36.6,47.3,51.5,43.7,54.9,D,True
S0299,2022,Information Technology,M,West,Mother,False,C02,Statistics,Spring 2023,2023-01-16,17.4,92.2,47.1,37.6,57.5,D,True
S0299,2022,Information Technology,M,West,Mother,False,C03,Data Structures,Fall 2022,2022-09-05,9.7,82.8,60.2,35.6,48.2,D,True
S0299,2022,Information Technology,M,West,Mother,False,C04,Linear Algebra,Spring 2023,2023-01-16,19.3,97.0,58.1,42.2,63.1,D,True
S0299,2022,Information Technology,M,West,Mother,False,C05,Machine Learning,Fall 2022,2022-09-05,21.3,85.4,57.5,57.2,80.2,C,True
S0299,2022,Information Technology,M,West,Mother,False,C06,Databases,Spring 2023,2023-01-16,18.9,59.9,64.8,53.6,53.4,C,True
S0300,2024,Data Science,F,South,Father,True,C01,Python Programming,Fall 2024,2024-09-02,25.4,85.2,69.4,68.9,62.5,C,True
S0300,2024,Data Science,F,South,Father,True,C02,Statistics,Spring 2025,2025-01-13,12.8,61.6,62.2,68.6,65.8,C,True
S0300,2024,Data Science,F,South,Father,True,C03,Data Structures,Fall 2024,2024-09-02,17.1,74.2,75.7,63.8,69.2,C,True
S0300,2024,Data Science,F,South,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,25.7,43.9,75.2,68.4,61.9,C,True
S0300,2024,Data Science,F,South,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,27.9,73.2,67.2,59.5,71.1,C,True
S0300,2024,Data Science,F,South,Father,True,C06,Databases,Spring 2025,2025-01-13,30.7,73.6,53.9,51.2,71.6,C,True
S0301,2023,Information Technology,F,East,Father,False,C01,Python Programming,Fall 2023,2023-09-04,6.7,85.4,39.9,49.9,53.6,D,True
S0301,2023,Information Technology,F,East,Father,False,C02,Statistics,Spring 2024,2024-01-15,31.6,83.4,76.9,60.9,64.9,C,True
S0301,2023,Information Technology,F,East,Father,False,C03,Data Structures,Fall 2023,2023-09-04,21.7,70.1,52.2,71.2,73.1,C,True
S0301,2023,Information Technology,F,East,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,11.7,87.4,43.4,64.1,63.3,C,True
S0301,2023,Information Technology,F,East,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,7.8,99.9,59.7,23.8,73.1,D,True
S0301,2023,Information Technology,F,East,Father,False,C06,Databases,Spring 2024,2024-01-15,11.2,51.5,76.3,32.3,45.1,D,True
S0302,2024,Computer Science,F,East,Mother,False,C01,Python Programming,Fall 2024,2024-09-02,11.1,,62.5,49.5,59.9,C,True
S0302,2024,Computer Science,F,East,Mother,False,C02,Statistics,Spring 2025,2025-01-13,12.7,66.3,45.3,40.9,70.5,D,True
S0302,2024,Computer Science,F,East,Mother,False,C03,Data Structures,Fall 2024,2024-09-02,9.6,72.6,,36.1,57.9,D,True
S0302,2024,Computer Science,F,East,Mother,False,C04,Linear Algebra,Spring 2025,2025-01-13,14.8,92.3,64.0,69.4,66.3,C,True
S0302,2024,Computer Science,F,East,Mother,False,C05,Machine Learning,Fall 2024,2024-09-02,27.3,100.0,78.4,57.2,71.2,C,True
S0302,2024,Computer Science,F,East,Mother,False,C06,Databases,Spring 2025,2025-01-13,14.7,60.5,58.8,41.6,65.5,D,True
S0303,2023,Data Science,F,West,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,8.1,86.9,64.9,61.6,85.7,C,True
S0303,2023,Data Science,F,West,Mother,True,C02,Statistics,Spring 2024,2024-01-15,18.7,78.0,90.5,64.9,62.5,B,True
S0303,2023,Data Science,F,West,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,6.8,63.9,42.4,28.8,62.3,F,False
S0303,2023,Data Science,F,West,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,22.4,83.8,55.4,79.8,82.7,B,True
S0303,2023,Data Science,F,West,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,9.1,90.8,84.9,65.4,60.5,C,True
S0303,2023,Data Science,F,West,Mother,True,C06,Databases,Spring 2024,2024-01-15,15.5,84.7,67.5,77.5,71.3,B,True
S0304,2022,Data Science,M,South,Father,True,C01,Python Programming,Fall 2022,2022-09-05,14.1,72.2,82.8,87.4,75.7,B,True
S0304,2022,Data Science,M,South,Father,True,C02,Statistics,Spring 2023,2023-01-16,19.5,63.1,80.7,39.1,72.1,C,True
S0304,2022,Data Science,M,South,Father,True,C03,Data Structures,Fall 2022,2022-09-05,22.7,90.3,66.7,79.5,62.2,B,True
S0304,2022,Data Science,M,South,Father,True,C04,Linear Algebra,Spring 2023,2023-01-16,20.3,67.1,58.8,77.0,57.5,C,True
S0304,2022,Data Science,M,South,Father,True,C05,Machine Learning,Fall 2022,2022-09-05,14.9,,73.9,41.4,65.5,C,True
S0304,2022,Data Science,M,South,Father,True,C06,Databases,Spring 2023,2023-01-16,11.8,85.7,64.6,75.2,60.8,C,True
S0305,2024,Engineering,F,South,Sibling,True,C01,Python Programming,Fall 2024,2024-09-02,6.9,100.0,68.4,64.1,68.3,C,True
S0305,2024,Engineering,F,South,Sibling,True,C02,Statistics,Spring 2025,2025-01-13,11.2,87.3,69.4,79.4,82.4,B,True
S0305,2024,Engineering,F,South,Sibling,True,C03,Data Structures,Fall 2024,2024-09-02,30.4,59.7,65.7,61.8,63.9,C,True
S0305,2024,Engineering,F,South,Sibling,True,C04,Linear Algebra,Spring 2025,2025-01-13,21.6,62.8,57.5,49.9,64.7,C,True
S0305,2024,Engineering,F,South,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,16.2,43.1,70.8,59.8,64.4,C,True
S0305,2024,Engineering,F,South,Sibling,True,C06,Databases,Spring 2025,2025-01-13,31.6,75.8,44.4,73.9,80.5,C,True
S0306,2024,Data Science,M,South,Other,False,C01,Python Programming,Fall 2024,2024-09-02,11.1,61.2,70.4,49.1,44.0,D,True
S0306,2024,Data Science,M,South,Other,False,C02,Statistics,Spring 2025,2025-01-13,14.9,59.7,40.2,67.3,63.9,C,True
S0306,2024,Data Science,M,South,Other,False,C03,Data Structures,Fall 2024,2024-09-02,20.3,68.0,53.8,73.3,76.6,C,True
S0306,2024,Data Science,M,South,Other,False,C04,Linear Algebra,Spring 2025,2025-01-13,23.9,100.0,85.1,54.4,75.8,C,True
S0306,2024,Data Science,M,South,Other,False,C05,Machine Learning,Fall 2024,2024-09-02,23.5,56.0,61.5,70.6,62.8,C,True
S0306,2024,Data Science,M,South,Other,False,C06,Databases,Spring 2025,2025-01-13,22.8,78.1,48.0,55.9,64.4,C,True
S0307,2024,Data Science,M,South,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,24.0,75.0,43.8,85.5,69.2,C,True
S0307,2024,Data Science,M,South,Mother,True,C02,Statistics,Spring 2025,2025-01-13,25.2,83.4,69.4,81.1,77.9,B,True
S0307,2024,Data Science,M,South,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,15.1,81.3,80.2,61.1,82.2,B,True
S0307,2024,Data Science,M,South,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,34.8,99.8,93.2,66.9,93.0,B,True
S0307,2024,Data Science,M,South,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,2.9,79.9,46.4,60.6,53.7,D,True
S0307,2024,Data Science,M,South,Mother,True,C06,Databases,Spring 2025,2025-01-13,34.0,59.7,83.3,44.3,73.0,C,True
S0308,2024,Data Science,M,North,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,14.4,61.3,44.1,51.9,68.5,D,True
S0308,2024,Data Science,M,North,Mother,True,C02,Statistics,Spring 2025,2025-01-13,26.2,52.8,55.8,73.4,72.9,C,True
S0308,2024,Data Science,M,North,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,14.3,63.3,65.4,58.5,62.1,C,True
S0308,2024,Data Science,M,North,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,15.2,91.5,68.4,78.1,72.7,B,True
S0308,2024,Data Science,M,North,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,11.5,64.9,50.1,70.8,76.5,C,True
S0308,2024,Data Science,M,North,Mother,True,C06,Databases,Spring 2025,2025-01-13,29.2,98.9,68.3,81.1,82.4,B,True
S0309,2022,Computer Science,F,North,Father,False,C01,Python Programming,Fall 2022,2022-09-05,13.6,39.6,48.4,36.3,49.5,F,False
S0309,2022,Computer Science,F,North,Father,False,C02,Statistics,Spring 2023,2023-01-16,23.6,82.3,54.3,59.9,50.1,C,True
S0309,2022,Computer Science,F,North,Father,False,C03,Data Structures,Fall 2022,2022-09-05,19.8,82.5,50.3,37.3,70.9,D,True
S0309,2022,Computer Science,F,North,Father,False,C04,Linear Algebra,Spring 2023,2023-01-16,20.9,93.9,74.3,53.6,46.6,C,True
S0309,2022,Computer Science,F,North,Father,False,C05,Machine Learning,Fall 2022,2022-09-05,28.2,64.1,49.7,51.3,57.5,D,True
S0309,2022,Computer Science,F,North,Father,False,C06,Databases,Spring 2023,2023-01-16,25.6,72.8,87.6,43.7,78.3,C,True
S0310,2024,Computer Science,F,Central,Other,True,C01,Python Programming,Fall 2024,2024-09-02,27.7,68.8,58.9,53.7,59.7,C,True
S0310,2024,Computer Science,F,Central,Other,True,C02,Statistics,Spring 2025,2025-01-13,6.8,100.0,60.5,61.2,58.7,C,True
S0310,2024,Computer Science,F,Central,Other,True,C03,Data Structures,Fall 2024,2024-09-02,18.0,74.8,71.6,65.1,74.0,C,True
S0310,2024,Computer Science,F,Central,Other,True,C04,Linear Algebra,Spring 2025,2025-01-13,16.3,90.0,68.4,61.8,64.8,C,True
S0310,2024,Computer Science,F,Central,Other,True,C05,Machine Learning,Fall 2024,2024-09-02,17.6,66.6,69.4,71.7,84.8,B,True
S0310,2024,Computer Science,F,Central,Other,True,C06,Databases,Spring 2025,2025-01-13,4.6,87.4,43.0,42.7,67.9,D,True
S0311,2022,Data Science,Other,North,Father,False,C01,Python Programming,Fall 2022,2022-09-05,14.6,85.9,47.0,56.4,57.6,D,True
S0311,2022,Data Science,Other,North,Father,False,C02,Statistics,Spring 2023,2023-01-16,23.7,87.7,39.2,77.6,56.9,C,True
S0311,2022,Data Science,Other,North,Father,False,C03,Data Structures,Fall 2022,2022-09-05,20.6,100.0,64.3,57.1,60.1,C,True
S0311,2022,Data Science,Other,North,Father,False,C04,Linear Algebra,Spring 2023,2023-01-16,20.2,59.3,42.3,55.4,71.7,C,True
S0311,2022,Data Science,Other,North,Father,False,C05,Machine Learning,Fall 2022,2022-09-05,17.4,61.0,48.4,78.3,48.0,C,True
S0311,2022,Data Science,Other,North,Father,False,C06,Databases,Spring 2023,2023-01-16,19.5,63.1,66.7,69.7,65.6,C,True
S0312,2024,Data Science,M,Central,Other,True,C01,Python Programming,Fall 2024,2024-09-02,20.0,55.3,75.6,84.1,66.0,B,True
S0312,2024,Data Science,M,Central,Other,True,C02,Statistics,Spring 2025,2025-01-13,31.7,98.4,51.0,71.5,75.5,C,True
S0312,2024,Data Science,M,Central,Other,True,C03,Data Structures,Fall 2024,2024-09-02,29.4,62.8,62.0,56.9,68.1,C,True
S0312,2024,Data Science,M,Central,Other,True,C04,Linear Algebra,Spring 2025,2025-01-13,11.8,35.7,34.0,37.0,60.3,F,False
S0312,2024,Data Science,M,Central,Other,True,C05,Machine Learning,Fall 2024,2024-09-02,10.4,56.8,45.9,39.2,61.1,D,True
S0312,2024,Data Science,M,Central,Other,True,C06,Databases,Spring 2025,2025-01-13,11.1,69.6,53.3,69.1,65.2,C,True
S0313,2022,Computer Science,M,North,Mother,False,C01,Python Programming,Fall 2022,2022-09-05,17.7,66.4,39.5,53.1,78.3,C,True
S0313,2022,Computer Science,M,North,Mother,False,C02,Statistics,Spring 2023,2023-01-16,8.8,53.1,39.4,39.8,55.3,F,False
S0313,2022,Computer Science,M,North,Mother,False,C03,Data Structures,Fall 2022,2022-09-05,13.6,82.5,39.9,49.9,63.1,D,True
S0313,2022,Computer Science,M,North,Mother,False,C04,Linear Algebra,Spring 2023,2023-01-16,7.4,88.3,59.9,53.1,70.3,C,True
S0313,2022,Computer Science,M,North,Mother,False,C05,Machine Learning,Fall 2022,2022-09-05,27.6,100.0,55.6,65.2,73.2,C,True
S0313,2022,Computer Science,M,North,Mother,False,C06,Databases,Spring 2023,2023-01-16,23.5,66.6,61.0,57.5,49.8,C,True
S0314,2023,Data Science,M,West,Father,False,C01,Python Programming,Fall 2023,2023-09-04,24.5,89.4,70.8,69.9,67.3,C,True
S0314,2023,Data Science,M,West,Father,False,C02,Statistics,Spring 2024,2024-01-15,21.3,53.9,44.3,40.4,73.7,D,True
S0314,2023,Data Science,M,West,Father,False,C03,Data Structures,Fall 2023,2023-09-04,29.0,76.3,72.7,70.9,78.4,B,True
S0314,2023,Data Science,M,West,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,17.3,82.7,55.7,67.3,61.2,C,True
S0314,2023,Data Science,M,West,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,15.3,78.1,33.3,45.0,41.5,F,False
S0314,2023,Data Science,M,West,Father,False,C06,Databases,Spring 2024,2024-01-15,9.7,85.5,90.8,74.5,61.8,B,True
S0315,2024,Data Science,M,South,Father,True,C01,Python Programming,Fall 2024,2024-09-02,7.0,75.4,,71.8,60.3,C,True
S0315,2024,Data Science,M,South,Father,True,C02,Statistics,Spring 2025,2025-01-13,17.1,73.9,52.3,66.1,69.8,C,True
S0315,2024,Data Science,M,South,Father,True,C03,Data Structures,Fall 2024,2024-09-02,25.2,85.2,54.7,70.7,60.2,C,True
S0315,2024,Data Science,M,South,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,26.9,86.7,81.9,85.4,66.9,B,True
S0315,2024,Data Science,M,South,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,16.8,54.7,70.7,60.3,82.9,C,True
S0315,2024,Data Science,M,South,Father,True,C06,Databases,Spring 2025,2025-01-13,11.7,97.9,47.2,55.6,58.0,D,True
S0316,2022,Data Science,F,East,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,14.1,88.6,69.2,71.9,62.7,C,True
S0316,2022,Data Science,F,East,Mother,True,C02,Statistics,Spring 2023,2023-01-16,24.4,74.2,56.4,49.9,71.2,C,True
S0316,2022,Data Science,F,East,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,16.3,68.3,64.7,68.4,87.4,B,True
S0316,2022,Data Science,F,East,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,12.3,51.0,56.3,66.8,74.0,C,True
S0316,2022,Data Science,F,East,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,26.8,80.0,48.1,79.4,71.3,C,True
S0316,2022,Data Science,F,East,Mother,True,C06,Databases,Spring 2023,2023-01-16,21.0,52.9,57.8,37.7,75.0,D,True
S0317,2022,Data Science,M,South,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,13.3,61.8,53.5,63.3,62.7,C,True
S0317,2022,Data Science,M,South,Mother,True,C02,Statistics,Spring 2023,2023-01-16,25.7,58.2,78.6,84.8,84.9,B,True
S0317,2022,Data Science,M,South,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,11.1,58.5,57.8,67.4,79.8,C,True
S0317,2022,Data Science,M,South,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,17.3,65.5,69.7,65.7,69.3,C,True
S0317,2022,Data Science,M,South,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,22.2,62.4,72.5,66.6,64.4,C,True
S0317,2022,Data Science,M,South,Mother,True,C06,Databases,Spring 2023,2023-01-16,25.6,59.3,78.0,64.7,64.3,C,True
S0318,2024,Information Technology,F,East,Father,True,C01,Python Programming,Fall 2024,2024-09-02,5.8,85.2,82.1,32.1,53.3,D,True
S0318,2024,Information Technology,F,East,Father,True,C02,Statistics,Spring 2025,2025-01-13,23.8,73.5,54.5,60.0,42.2,D,True
S0318,2024,Information Technology,F,East,Father,True,C03,Data Structures,Fall 2024,2024-09-02,26.3,96.1,72.0,37.6,60.2,D,True
S0318,2024,Information Technology,F,East,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,27.5,71.5,46.5,64.4,66.9,C,True
S0318,2024,Information Technology,F,East,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,18.1,76.1,65.1,69.1,57.8,C,True
S0318,2024,Information Technology,F,East,Father,True,C06,Databases,Spring 2025,2025-01-13,6.5,99.6,38.5,49.8,72.7,D,True
S0319,2022,Computer Science,M,East,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,21.0,76.0,60.5,55.3,67.2,C,True
S0319,2022,Computer Science,M,East,Mother,True,C02,Statistics,Spring 2023,2023-01-16,16.3,69.4,53.9,84.7,50.3,C,True
S0319,2022,Computer Science,M,East,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,8.0,62.7,60.4,41.5,67.8,D,True
S0319,2022,Computer Science,M,East,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,7.8,62.3,53.0,48.4,66.7,D,True
S0319,2022,Computer Science,M,East,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,18.0,57.7,72.4,76.2,69.3,B,True
S0319,2022,Computer Science,M,East,Mother,True,C06,Databases,Spring 2023,2023-01-16,16.5,44.2,62.2,67.4,81.1,C,True
S0320,2023,Engineering,M,East,Sibling,False,C01,Python Programming,Fall 2023,2023-09-04,12.9,78.4,57.1,53.8,60.2,C,True
S0320,2023,Engineering,M,East,Sibling,False,C02,Statistics,Spring 2024,2024-01-15,23.2,93.3,51.1,59.4,56.7,C,True
S0320,2023,Engineering,M,East,Sibling,False,C03,Data Structures,Fall 2023,2023-09-04,18.2,82.2,54.6,56.4,64.2,C,True
S0320,2023,Engineering,M,East,Sibling,False,C04,Linear Algebra,Spring 2024,2024-01-15,9.8,73.6,74.9,33.6,65.0,D,True
S0320,2023,Engineering,M,East,Sibling,False,C05,Machine Learning,Fall 2023,2023-09-04,20.9,84.1,54.5,49.5,54.6,D,True
S0320,2023,Engineering,M,East,Sibling,False,C06,Databases,Spring 2024,2024-01-15,14.6,69.8,67.2,34.9,41.9,D,True
S0321,2024,Engineering,M,South,Mother,True,C01,Python Programming,Fall 2024,2024-09-02,15.3,,62.4,51.7,70.6,C,True
S0321,2024,Engineering,M,South,Mother,True,C02,Statistics,Spring 2025,2025-01-13,2.5,92.6,57.8,64.6,68.0,C,True
S0321,2024,Engineering,M,South,Mother,True,C03,Data Structures,Fall 2024,2024-09-02,20.7,60.6,44.9,58.3,59.7,D,True
S0321,2024,Engineering,M,South,Mother,True,C04,Linear Algebra,Spring 2025,2025-01-13,13.0,70.9,,56.2,67.8,C,True
S0321,2024,Engineering,M,South,Mother,True,C05,Machine Learning,Fall 2024,2024-09-02,2.9,69.4,62.1,45.8,75.7,C,True
S0321,2024,Engineering,M,South,Mother,True,C06,Databases,Spring 2025,2025-01-13,26.1,90.8,52.1,69.2,79.7,C,True
S0322,2023,Data Science,F,East,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,8.3,100.0,55.6,34.2,62.7,D,True
S0322,2023,Data Science,F,East,Mother,True,C02,Statistics,Spring 2024,2024-01-15,35.9,69.3,50.1,73.0,62.2,C,True
S0322,2023,Data Science,F,East,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,19.9,57.8,91.3,67.7,66.9,B,True
S0322,2023,Data Science,F,East,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,12.7,63.2,79.2,49.7,45.7,C,True
S0322,2023,Data Science,F,East,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,16.2,73.0,76.1,50.7,74.0,C,True
S0322,2023,Data Science,F,East,Mother,True,C06,Databases,Spring 2024,2024-01-15,15.3,71.4,71.3,71.1,65.9,C,True
S0323,2023,Data Science,F,Central,Father,True,C01,Python Programming,Fall 2023,2023-09-04,22.1,69.1,55.2,78.7,69.9,C,True
S0323,2023,Data Science,F,Central,Father,True,C02,Statistics,Spring 2024,2024-01-15,20.4,,78.0,81.9,73.7,B,True
S0323,2023,Data Science,F,Central,Father,True,C03,Data Structures,Fall 2023,2023-09-04,22.8,90.1,79.7,81.7,75.2,B,True
S0323,2023,Data Science,F,Central,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,16.9,,57.6,33.9,81.6,D,True
